Period,EnergyValue
1900-01-01 00:00:00,451.85581650007487
1900-01-01 00:15:00,422.8869102948329
1900-01-01 00:30:00,411.14207579608023
1900-01-01 00:45:00,411.1134581040771
1900-01-01 01:00:00,386.91244463026385
1900-01-01 01:15:00,437.865575297099
1900-01-01 01:30:00,438.7511419455328
1900-01-01 01:45:00,464.5783122558771
1900-01-01 02:00:00,466.81793809900626
1900-01-01 02:15:00,507.5143729720875
1900-01-01 02:30:00,513.3996627966073
1900-01-01 02:45:00,557.0422895700474
1900-01-01 03:00:00,574.250129944883
1900-01-01 03:15:00,590.7492658123632
1900-01-01 03:30:00,607.7652856665732
1900-01-01 03:45:00,657.5513235825562
1900-01-01 04:00:00,678.1233326242598
1900-01-01 04:15:00,642.9870416312497
1900-01-01 04:30:00,669.3705098387301
1900-01-01 04:45:00,661.620684443614
1900-01-01 05:00:00,706.3326094471031
1900-01-01 05:15:00,718.4579443927319
1900-01-01 05:30:00,761.6615791373109
1900-01-01 05:45:00,819.7266096576983
1900-01-01 06:00:00,825.595094813416
1900-01-01 06:15:00,806.078201442921
1900-01-01 06:30:00,755.9913251669357
1900-01-01 06:45:00,771.8904151972886
1900-01-01 07:00:00,744.0075573187565
1900-01-01 07:15:00,648.3521343509997
1900-01-01 07:30:00,630.8074705780151
1900-01-01 07:45:00,618.2437772517414
1900-01-01 08:00:00,549.3157450478213
1900-01-01 08:15:00,525.888161719708
1900-01-01 08:30:00,497.98084664685695
1900-01-01 08:45:00,510.60142466402823
1900-01-01 09:00:00,456.90453471073795
1900-01-01 09:15:00,449.44479003505256
1900-01-01 09:30:00,476.8226898064681
1900-01-01 09:45:00,451.29109362413476
1900-01-01 10:00:00,459.4649628635971
1900-01-01 10:15:00,461.8338239999045
1900-01-01 10:30:00,439.9775518497972
1900-01-01 10:45:00,445.4202065091898
1900-01-01 11:00:00,446.9082448503335
1900-01-01 11:15:00,502.42408666032566
1900-01-01 11:30:00,482.8264698347061
1900-01-01 11:45:00,515.6518383715476
1900-01-01 12:00:00,507.1338915642176
1900-01-01 12:15:00,531.9202506416239
1900-01-01 12:30:00,483.4560174072302
1900-01-01 12:45:00,496.3675036611115
1900-01-01 13:00:00,439.89336923477225
1900-01-01 13:15:00,454.12586801621455
1900-01-01 13:30:00,435.18106574994493
1900-01-01 13:45:00,439.14752292504653
1900-01-01 14:00:00,463.68950809956596
1900-01-01 14:15:00,442.99753207684233
1900-01-01 14:30:00,455.43445172650047
1900-01-01 14:45:00,452.5205881499562
1900-01-01 15:00:00,449.69982280378247
1900-01-01 15:15:00,487.2029931940282
1900-01-01 15:30:00,459.9345789876118
1900-01-01 15:45:00,517.1250824057265
1900-01-01 16:00:00,492.7244088519861
1900-01-01 16:15:00,528.1697243028098
1900-01-01 16:30:00,572.940666300367
1900-01-01 16:45:00,674.37667351113
1900-01-01 17:00:00,710.7651437099589
1900-01-01 17:15:00,708.103428918397
1900-01-01 17:30:00,734.102925677095
1900-01-01 17:45:00,792.0610309132826
1900-01-01 18:00:00,820.3562025232692
1900-01-01 18:15:00,756.0882202417915
1900-01-01 18:30:00,769.1568763242685
1900-01-01 18:45:00,737.2526993585137
1900-01-01 19:00:00,750.5177225741569
1900-01-01 19:15:00,713.2562176068762
1900-01-01 19:30:00,696.7956166443233
1900-01-01 19:45:00,678.5887625921322
1900-01-01 20:00:00,689.8820713556431
1900-01-01 20:15:00,679.9912879530908
1900-01-01 20:30:00,666.5765890246889
1900-01-01 20:45:00,682.84305823341
1900-01-01 21:00:00,662.5301307748203
1900-01-01 21:15:00,664.1604632824593
1900-01-01 21:30:00,611.1262725754615
1900-01-01 21:45:00,605.2089575014874
1900-01-01 22:00:00,576.7053148324554
1900-01-01 22:15:00,538.8981307517773
1900-01-01 22:30:00,554.857927468998
1900-01-01 22:45:00,532.8645481431942
1900-01-01 23:00:00,475.45481282876244
