GlobalTime;Energy Total
20.09.2010 00:15;2402.3507809391053
20.09.2010 00:30;2449.322072555969
20.09.2010 00:45;2497.499779758167
20.09.2010 01:00;2510.3731730845643
20.09.2010 01:15;2392.525493013867
20.09.2010 01:30;2454.0898275262243
20.09.2010 01:45;2322.4931957542294
20.09.2010 02:00;2438.7836726609908
20.09.2010 02:15;2453.8585505701894
20.09.2010 02:30;2557.3211532647383
20.09.2010 02:45;2426.2803291529244
20.09.2010 03:00;2505.8562098224556
20.09.2010 03:15;2380.6697578629582
20.09.2010 03:30;2395.834927684325
20.09.2010 03:45;2420.819828160158
20.09.2010 04:00;2468.691853809158
20.09.2010 04:15;2442.39366873169
20.09.2010 04:30;2486.8993077652603
20.09.2010 04:45;2460.033316818731
20.09.2010 05:00;2540.234140449387
20.09.2010 05:15;2444.1933115235124
20.09.2010 05:30;2492.968702498504
20.09.2010 05:45;2570.4935753662235
20.09.2010 06:00;2529.9654569831264
20.09.2010 06:15;2392.1729404803327
20.09.2010 06:30;2466.989668916223
20.09.2010 06:45;2460.5403014715625
20.09.2010 07:00;2599.379680572282
20.09.2010 07:15;2470.798624126255
20.09.2010 07:30;2450.798349056597
20.09.2010 07:45;2384.1669045007216
20.09.2010 08:00;2491.250013371836
20.09.2010 08:15;2408.071649958433
20.09.2010 08:30;2490.6629647571717
20.09.2010 08:45;2357.0147804084404
20.09.2010 09:00;2539.0050014646577
20.09.2010 09:15;2529.454121463685
20.09.2010 09:30;2448.5260863940443
20.09.2010 09:45;2442.0911464954497
20.09.2010 10:00;2369.7044736643284
20.09.2010 10:15;2376.358258670349
20.09.2010 10:30;2236.615383154062
20.09.2010 10:45;2253.2447606038227
20.09.2010 11:00;2192.83058358256
20.09.2010 11:15;2302.444546341475
20.09.2010 11:30;2105.2719195440604
20.09.2010 11:45;2245.942777705993
20.09.2010 12:00;2089.8211290792187
20.09.2010 12:15;2155.6702009341343
20.09.2010 12:30;2202.568867526198
20.09.2010 12:45;1996.3261235033824
20.09.2010 13:00;2085.580752904823
20.09.2010 13:15;1979.7970115133676
20.09.2010 13:30;1986.678900957781
20.09.2010 13:45;2015.4510044696551
20.09.2010 14:00;2101.727808524703
20.09.2010 14:15;1974.76337563692
20.09.2010 14:30;1948.0126342185404
20.09.2010 14:45;2080.5919868245987
20.09.2010 15:00;2045.2878758355084
20.09.2010 15:15;2039.7471178065716
20.09.2010 15:30;1988.2936291806666
20.09.2010 15:45;1953.1260126731356
20.09.2010 16:00;2011.0406337483655
20.09.2010 16:15;2065.6908553121743
20.09.2010 16:30;1997.4826256769472
20.09.2010 16:45;2185.441101109879
20.09.2010 17:00;2027.8337670904807
20.09.2010 17:15;2102.0529261199654
20.09.2010 17:30;2036.738271975508
20.09.2010 17:45;2080.865919056539
20.09.2010 18:00;2143.1118100303092
20.09.2010 18:15;2147.8161564959987
20.09.2010 18:30;2152.007512517576
20.09.2010 18:45;2289.9853553659354
20.09.2010 19:00;2274.668195907917
20.09.2010 19:15;2229.824589019731
20.09.2010 19:30;2333.92625392913
20.09.2010 19:45;2328.958791323677
20.09.2010 20:00;2375.1958070833152
20.09.2010 20:15;2262.1778163966947
20.09.2010 20:30;2466.6958329306926
20.09.2010 20:45;2435.4549070688645
20.09.2010 21:00;2527.3328465563086
20.09.2010 21:15;2368.521634342909
20.09.2010 21:30;2495.8089554768812
20.09.2010 21:45;2447.723684330556
20.09.2010 22:00;2458.6581123881324
20.09.2010 22:15;2477.037190575788
20.09.2010 22:30;2549.1594972620755
20.09.2010 22:45;2462.609642502949
20.09.2010 23:00;2312.56040283964
20.09.2010 23:15;2398.4500739618607
20.09.2010 23:30;2395.9679756926535
20.09.2010 23:45;2342.026859101823
