GlobalTime;Energy Total
20.09.2010 00:15;2361.136209324909
20.09.2010 00:30;2458.0899072865686
20.09.2010 00:45;2396.4197222660146
20.09.2010 01:00;2341.594077385903
20.09.2010 01:15;2441.5623399851183
20.09.2010 01:30;2482.6664692810277
20.09.2010 01:45;2506.040255940004
20.09.2010 02:00;2460.9709288319905
20.09.2010 02:15;2390.6243728303757
20.09.2010 02:30;2458.200267756467
20.09.2010 02:45;2491.5858782954306
20.09.2010 03:00;2350.277309054267
20.09.2010 03:15;2402.0823442943306
20.09.2010 03:30;2466.9549415294537
20.09.2010 03:45;2569.6755033832865
20.09.2010 04:00;2506.753432811595
20.09.2010 04:15;2415.1305980670345
20.09.2010 04:30;2474.1242323065812
20.09.2010 04:45;2472.1713855870607
20.09.2010 05:00;2597.1657451676274
20.09.2010 05:15;2579.739331247511
20.09.2010 05:30;2405.779720835087
20.09.2010 05:45;2603.434840181267
20.09.2010 06:00;2529.740746760427
20.09.2010 06:15;2435.409178052483
20.09.2010 06:30;2475.86893565244
20.09.2010 06:45;2434.259595941681
20.09.2010 07:00;2516.651758069287
20.09.2010 07:15;2629.955014940202
20.09.2010 07:30;2562.4049626323867
20.09.2010 07:45;2616.3988049766517
20.09.2010 08:00;2489.0483069008187
20.09.2010 08:15;2370.1070594781304
20.09.2010 08:30;2475.576339128883
20.09.2010 08:45;2402.8332612862487
20.09.2010 09:00;2445.583142648825
20.09.2010 09:15;2345.934552371613
20.09.2010 09:30;2444.287651478487
20.09.2010 09:45;2370.5135523536096
20.09.2010 10:00;2304.716093507427
20.09.2010 10:15;2316.9359415539006
20.09.2010 10:30;2421.3198041738383
20.09.2010 10:45;2356.0525898496653
20.09.2010 11:00;2382.2245282987783
20.09.2010 11:15;2283.691850393551
20.09.2010 11:30;2110.947122966548
20.09.2010 11:45;2128.509920040713
20.09.2010 12:00;2199.623740424188
20.09.2010 12:15;2041.3219714529732
20.09.2010 12:30;2163.818626596161
20.09.2010 12:45;2177.7511570117576
20.09.2010 13:00;2109.479436041798
20.09.2010 13:15;2145.48281593874
20.09.2010 13:30;2112.456794430648
20.09.2010 13:45;2075.282389308949
20.09.2010 14:00;2099.1113019681607
20.09.2010 14:15;2127.634916796397
20.09.2010 14:30;2092.0619004046343
20.09.2010 14:45;1943.3495089208636
20.09.2010 15:00;1954.8248100564012
20.09.2010 15:15;2151.5324673103396
20.09.2010 15:30;2009.6943118960082
20.09.2010 15:45;2107.685371556885
20.09.2010 16:00;1954.1940986355055
20.09.2010 16:15;2070.169629738478
20.09.2010 16:30;2025.079636678324
20.09.2010 16:45;2106.5523388278566
20.09.2010 17:00;2032.52624120592
20.09.2010 17:15;2015.627360003176
20.09.2010 17:30;2229.6886755233127
20.09.2010 17:45;2104.4837234051706
20.09.2010 18:00;2221.711825721955
20.09.2010 18:15;2082.1459980508694
20.09.2010 18:30;2100.54901326784
20.09.2010 18:45;2318.546709144929
20.09.2010 19:00;2332.0287228488723
20.09.2010 19:15;2310.9430906681037
20.09.2010 19:30;2242.5921027873733
20.09.2010 19:45;2384.8084441364213
20.09.2010 20:00;2255.1140960349394
20.09.2010 20:15;2264.011815644297
20.09.2010 20:30;2487.085768638443
20.09.2010 20:45;2382.3792940726075
20.09.2010 21:00;2349.3674787745736
20.09.2010 21:15;2409.765628885527
20.09.2010 21:30;2538.980936843329
20.09.2010 21:45;2457.5975879449247
20.09.2010 22:00;2457.7121756196952
20.09.2010 22:15;2382.756973186212
20.09.2010 22:30;2397.2123751232457
20.09.2010 22:45;2526.707113858617
20.09.2010 23:00;2317.612391903719
20.09.2010 23:15;2413.9584214344345
20.09.2010 23:30;2360.018977455409
20.09.2010 23:45;2304.2322817486083
