GlobalTime;Energy Total
20.09.2010 00:15;559.7359922090627
20.09.2010 00:30;501.8850064309525
20.09.2010 00:45;417.358828783744
20.09.2010 01:00;392.9601968395712
20.09.2010 01:15;361.072100896221
20.09.2010 01:30;339.98083812213844
20.09.2010 01:45;340.0528783390536
20.09.2010 02:00;331.3542009003768
20.09.2010 02:15;333.8153912505816
20.09.2010 02:30;318.4042291789438
20.09.2010 02:45;319.35378068340106
20.09.2010 03:00;303.6549006004935
20.09.2010 03:15;307.11554142586505
20.09.2010 03:30;314.3093909845917
20.09.2010 03:45;291.2751460647529
20.09.2010 04:00;304.65085904712953
20.09.2010 04:15;314.19677471254494
20.09.2010 04:30;318.28134725153086
20.09.2010 04:45;321.03696669363666
20.09.2010 05:00;335.0360388892471
20.09.2010 05:15;331.0352390636689
20.09.2010 05:30;351.742535821172
20.09.2010 05:45;374.4330808666464
20.09.2010 06:00;467.5259333426289
20.09.2010 06:15;547.8910366298362
20.09.2010 06:30;668.8398684276364
20.09.2010 06:45;764.0156910019763
20.09.2010 07:00;878.721225494026
20.09.2010 07:15;953.7073549268302
20.09.2010 07:30;1014.5460653035015
20.09.2010 07:45;1010.8200111084524
20.09.2010 08:00;1075.4814700695804
20.09.2010 08:15;1108.483497575118
20.09.2010 08:30;1035.0666489574276
20.09.2010 08:45;1050.0973683551556
20.09.2010 09:00;1078.0946769730829
20.09.2010 09:15;982.5003338428072
20.09.2010 09:30;998.6679278381382
20.09.2010 09:45;938.2118675426042
20.09.2010 10:00;942.4943685084224
20.09.2010 10:15;974.2323898960866
20.09.2010 10:30;956.756168358428
20.09.2010 10:45;947.0377439246741
20.09.2010 11:00;955.3139213646044
20.09.2010 11:15;973.799834977676
20.09.2010 11:30;922.7215398437155
20.09.2010 11:45;965.5246978313106
20.09.2010 12:00;990.8167479721808
20.09.2010 12:15;992.0795130979452
20.09.2010 12:30;1000.3523381197342
20.09.2010 12:45;1046.713394561727
20.09.2010 13:00;1085.5633090181466
20.09.2010 13:15;1031.3729254073
20.09.2010 13:30;1051.1626054987464
20.09.2010 13:45;1020.7065170722058
20.09.2010 14:00;958.6375351519614
20.09.2010 14:15;972.4347491730485
20.09.2010 14:30;969.8728010875294
20.09.2010 14:45;937.7735551199214
20.09.2010 15:00;887.0755417879318
20.09.2010 15:15;878.3628550062341
20.09.2010 15:30;848.4346522709604
20.09.2010 15:45;816.3975332817936
20.09.2010 16:00;817.106907944683
20.09.2010 16:15;843.0740306388585
20.09.2010 16:30;853.032668529953
20.09.2010 16:45;809.801628523518
20.09.2010 17:00;861.0617564571123
20.09.2010 17:15;883.4469659744451
20.09.2010 17:30;1019.1031505036926
20.09.2010 17:45;1044.7910841890248
20.09.2010 18:00;1102.4017687514122
20.09.2010 18:15;1160.2525528430238
20.09.2010 18:30;1327.146522884546
20.09.2010 18:45;1382.7780906965145
20.09.2010 19:00;1475.9089447539986
20.09.2010 19:15;1429.418390007978
20.09.2010 19:30;1474.9026491070922
20.09.2010 19:45;1582.2061269909912
20.09.2010 20:00;1564.570166837016
20.09.2010 20:15;1514.647638462803
20.09.2010 20:30;1373.998220680959
20.09.2010 20:45;1332.729076353763
20.09.2010 21:00;1301.0972728539393
20.09.2010 21:15;1139.0065998245566
20.09.2010 21:30;1204.254148980968
20.09.2010 21:45;1154.1272175757917
20.09.2010 22:00;1111.2137090847893
20.09.2010 22:15;1028.660430854366
20.09.2010 22:30;992.6217455368084
20.09.2010 22:45;908.6151042669964
20.09.2010 23:00;884.9700187717278
20.09.2010 23:15;813.0039856403484
20.09.2010 23:30;717.4764484076547
20.09.2010 23:45;665.8886045294856
