GlobalTime;Energy Total
20.09.2010 00:15;539.7013726603395
20.09.2010 00:30;467.9496474974797
20.09.2010 00:45;451.1895363151948
20.09.2010 01:00;410.1166252218322
20.09.2010 01:15;362.95180861767295
20.09.2010 01:30;347.11981074841395
20.09.2010 01:45;326.3830112129712
20.09.2010 02:00;331.92855764854687
20.09.2010 02:15;335.3937790760434
20.09.2010 02:30;323.7347940773193
20.09.2010 02:45;307.6450234549663
20.09.2010 03:00;318.72963590329675
20.09.2010 03:15;314.8934976299252
20.09.2010 03:30;309.55052110572547
20.09.2010 03:45;313.1591512274235
20.09.2010 04:00;303.8182657938187
20.09.2010 04:15;311.39573150474786
20.09.2010 04:30;304.4359329609708
20.09.2010 04:45;323.81052441377045
20.09.2010 05:00;333.2029380935555
20.09.2010 05:15;326.9082499641553
20.09.2010 05:30;347.645553743986
20.09.2010 05:45;398.7625019162819
20.09.2010 06:00;460.278376252007
20.09.2010 06:15;539.9285334298355
20.09.2010 06:30;631.6015525411505
20.09.2010 06:45;789.4839537392166
20.09.2010 07:00;922.4757399422884
20.09.2010 07:15;966.1598687928608
20.09.2010 07:30;1030.2634217174368
20.09.2010 07:45;1089.9546320655897
20.09.2010 08:00;1026.6739697724772
20.09.2010 08:15;1033.0860194976062
20.09.2010 08:30;1034.301087693648
20.09.2010 08:45;1071.2374290054804
20.09.2010 09:00;1095.3141500742652
20.09.2010 09:15;971.385602643887
20.09.2010 09:30;1031.6925697211284
20.09.2010 09:45;937.0338325822546
20.09.2010 10:00;945.76624834652
20.09.2010 10:15;963.9929361633664
20.09.2010 10:30;884.7065945593775
20.09.2010 10:45;951.0550693332594
20.09.2010 11:00;961.978890436603
20.09.2010 11:15;973.7285889765328
20.09.2010 11:30;922.5471068307312
20.09.2010 11:45;912.9388534125268
20.09.2010 12:00;964.7686133485832
20.09.2010 12:15;962.0143600839042
20.09.2010 12:30;1079.0774834184083
20.09.2010 12:45;1094.5964611293534
20.09.2010 13:00;1104.1608860079782
20.09.2010 13:15;1053.587084720985
20.09.2010 13:30;1055.674731259096
20.09.2010 13:45;978.202208166051
20.09.2010 14:00;957.6925436211442
20.09.2010 14:15;932.57178413807
20.09.2010 14:30;975.5590200264104
20.09.2010 14:45;899.6811686901152
20.09.2010 15:00;842.1501054153272
20.09.2010 15:15;868.2453713640358
20.09.2010 15:30;867.9256361750752
20.09.2010 15:45;824.4822613832176
20.09.2010 16:00;802.4548851832599
20.09.2010 16:15;821.265216539647
20.09.2010 16:30;846.3139295056812
20.09.2010 16:45;882.8061115391158
20.09.2010 17:00;868.199490132874
20.09.2010 17:15;948.6440473900371
20.09.2010 17:30;996.7469958300285
20.09.2010 17:45;1095.939986904677
20.09.2010 18:00;1129.335215815394
20.09.2010 18:15;1231.1488899529108
20.09.2010 18:30;1349.6266657980084
20.09.2010 18:45;1416.3123442321232
20.09.2010 19:00;1436.1376845926
20.09.2010 19:15;1430.1616679758824
20.09.2010 19:30;1528.5930128081397
20.09.2010 19:45;1529.5791602894299
20.09.2010 20:00;1436.04709503241
20.09.2010 20:15;1420.333562502943
20.09.2010 20:30;1333.5793318659146
20.09.2010 20:45;1296.7571560158508
20.09.2010 21:00;1289.9737448137555
20.09.2010 21:15;1217.6151685355294
20.09.2010 21:30;1190.0447832395414
20.09.2010 21:45;1097.0274822687254
20.09.2010 22:00;1032.5062553290807
20.09.2010 22:15;983.5721144469092
20.09.2010 22:30;928.1442996904314
20.09.2010 22:45;877.3761169677427
20.09.2010 23:00;827.1006756995837
20.09.2010 23:15;774.2304843725695
20.09.2010 23:30;745.82432232884
20.09.2010 23:45;672.2650588163191
