GlobalTime;Energy Total
20.09.2010 00:15;541.7544845673918
20.09.2010 00:30;476.4782382114903
20.09.2010 00:45;448.4334466032385
20.09.2010 01:00;380.3947520286226
20.09.2010 01:15;370.1120913839655
20.09.2010 01:30;344.5460188452584
20.09.2010 01:45;347.63757977307887
20.09.2010 02:00;341.728142020027
20.09.2010 02:15;331.52746857185645
20.09.2010 02:30;304.2417406184624
20.09.2010 02:45;317.5197494827891
20.09.2010 03:00;326.3090281974305
20.09.2010 03:15;297.5824529974508
20.09.2010 03:30;311.43199147960314
20.09.2010 03:45;313.2563399012286
20.09.2010 04:00;304.5563269060581
20.09.2010 04:15;291.9075891058883
20.09.2010 04:30;312.9642530366559
20.09.2010 04:45;324.84178268161094
20.09.2010 05:00;324.390435136281
20.09.2010 05:15;327.2493003607963
20.09.2010 05:30;335.6650442964076
20.09.2010 05:45;396.7035845941952
20.09.2010 06:00;440.1132720731133
20.09.2010 06:15;535.2724079592614
20.09.2010 06:30;677.4906992196175
20.09.2010 06:45;794.3356240635411
20.09.2010 07:00;896.7090683756688
20.09.2010 07:15;961.5907693731648
20.09.2010 07:30;1058.956434438606
20.09.2010 07:45;1064.868714389368
20.09.2010 08:00;1097.500011673008
20.09.2010 08:15;1063.013202189298
20.09.2010 08:30;1128.1650101983735
20.09.2010 08:45;1072.2659347030724
20.09.2010 09:00;1086.8824624850508
20.09.2010 09:15;1008.4729855381272
20.09.2010 09:30;998.620758702308
20.09.2010 09:45;944.5295820298805
20.09.2010 10:00;989.7676942315375
20.09.2010 10:15;919.4764116438736
20.09.2010 10:30;901.3060186324062
20.09.2010 10:45;880.7610650506304
20.09.2010 11:00;920.2102828744505
20.09.2010 11:15;915.120342925812
20.09.2010 11:30;935.448233593392
20.09.2010 11:45;991.7039052060572
20.09.2010 12:00;941.1468641479744
20.09.2010 12:15;997.3952192815358
20.09.2010 12:30;1011.8434371250572
20.09.2010 12:45;1016.2584342361872
20.09.2010 13:00;1083.340592348438
20.09.2010 13:15;1075.8462978521145
20.09.2010 13:30;1099.063235274992
20.09.2010 13:45;990.1425236144848
20.09.2010 14:00;985.324094055206
20.09.2010 14:15;962.976460486893
20.09.2010 14:30;918.3160570406222
20.09.2010 14:45;926.3568560854402
20.09.2010 15:00;911.0270869466764
20.09.2010 15:15;901.960403171888
20.09.2010 15:30;834.1676212205444
20.09.2010 15:45;862.5099994221382
20.09.2010 16:00;809.7722841779917
20.09.2010 16:15;854.1973204145834
20.09.2010 16:30;832.2372437837018
20.09.2010 16:45;832.1749084250704
20.09.2010 17:00;871.948443847321
20.09.2010 17:15;887.9033218056752
20.09.2010 17:30;941.8998681250296
20.09.2010 17:45;1096.3450908272582
20.09.2010 18:00;1167.8491781979333
20.09.2010 18:15;1165.3748905579962
20.09.2010 18:30;1306.6590759322567
20.09.2010 18:45;1358.0399424147697
20.09.2010 19:00;1432.4689871862215
20.09.2010 19:15;1424.5308296865574
20.09.2010 19:30;1573.3667690754262
20.09.2010 19:45;1540.2610436580767
20.09.2010 20:00;1507.209810486078
20.09.2010 20:15;1418.1446390764274
20.09.2010 20:30;1398.0468956424745
20.09.2010 20:45;1274.712884585514
20.09.2010 21:00;1184.308925682966
20.09.2010 21:15;1209.312318028815
20.09.2010 21:30;1184.787335618128
20.09.2010 21:45;1058.835524673208
20.09.2010 22:00;1060.2837234950914
20.09.2010 22:15;1058.823188008178
20.09.2010 22:30;932.13375563638
20.09.2010 22:45;948.2725069763515
20.09.2010 23:00;854.109552869919
20.09.2010 23:15;765.5591008368472
20.09.2010 23:30;726.6695278551482
20.09.2010 23:45;677.1650169540364
